Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-tpgf,randomiser-7xud,randomiser-5qjw,Randomise questionnaire elements?,Question Key,Response,Accuracy
37,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-36,have,1
38,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-37,by,1
39,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-38,used to,0
40,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-39,x,0
41,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-40,draw,1
42,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-41,caves,1
43,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-42,during,1
44,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-43,the,1
45,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-44,purpose,0
46,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-45,sacks,0
47,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-46,of,1
48,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-47,fabric,1
49,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-48,built,1
50,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-49,then,1
51,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,cloze-input-50,wood,1
52,1.72615E+12,12/09/2024 15:29:29,1.72615E+12,-4,12/09/2024 11:29:28,127065,4,questionnaire-g515,,40026426,BLIND,11696070,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1307x729,,,,ClozeTask_EN,3,Biling,,Bilinguals_group1,No,END QUESTIONNAIRE,1016682,
1,1.72615E+12,12/09/2024 15:00:32,1.72615E+12,-4,12/09/2024 11:00:32,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,BEGIN QUESTIONNAIRE,,
2,1.72615E+12,12/09/2024 15:09:14,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-1,There,0
3,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-2,knowlege ,0
4,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-3,to,1
5,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-4,man,1
6,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-5,on,1
7,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-6,been,1
8,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-7,them,1
9,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-8,during,1
10,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-9,x,0
11,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-10,groups,1
12,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-11,of,1
13,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-12,x,0
14,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-13,fishing,1
15,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-14,and,1
16,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-15,times,1
17,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-16,the,1
18,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-17,x,0
19,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-18,x,0
20,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-19,man's,1
21,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-20,tool,1
22,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-21,look,0
23,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-22,was,0
24,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-23,x,0
25,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-24,the,1
26,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:13,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-25,x,0
27,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-26,The,1
28,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-27,it,0
29,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-28,people,1
30,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-29,sharp,1
31,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-30,stick,1
32,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-31,x,0
33,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-32,x,0
34,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-33,by,1
35,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-34,tool,1
36,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-35,evolution,1
37,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-36,x,0
38,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-37,lost,0
39,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-38,used,0
40,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-39,and,1
41,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-40,drew,0
42,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-41,caves,1
43,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-42,In,1
44,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-43,the,1
45,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-44,plan,1
46,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-45,women,1
47,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-46,or,1
48,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-47,baskets,1
49,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-48,made,1
50,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-49,x,0
51,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-50,wood,1
52,1.72615E+12,12/09/2024 15:09:15,1.72615E+12,-4,12/09/2024 11:09:14,127065,4,questionnaire-g515,,40025671,BLIND,11696091,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1512x982,1512x865,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,END QUESTIONNAIRE,521501,
1,1.72615E+12,12/09/2024 15:00:19,1.72615E+12,-4,12/09/2024 11:00:20,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1272x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,BEGIN QUESTIONNAIRE,,
2,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-1,The,1
3,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-2,knowledge,1
4,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-3,to,1
5,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-4,he,1
6,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-5,on,1
7,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-6,been,1
8,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-7,X,0
9,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-8,in,1
10,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-9,which,1
11,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-10,categories,1
12,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-11,of,1
13,1.72615E+12,12/09/2024 15:07:09,1.72615E+12,-4,12/09/2024 11:07:09,127065,4,questionnaire-g515,,40025657,BLIND,11696032,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1280x720,1257x604,,,,ClozeTask_EN,3,Biling,,Bilinguals_group2,No,cloze-input-12,X,0
