Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-tpgf,Randomise questionnaire elements?,Question Key,Response,randomiser-7xud,randomiser-5qjw
35,1740700275043,"27/02/2025, 23:51:15",1740700274260,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-34,edge,,Bilinguals_group1
36,1740700275043,"27/02/2025, 23:51:15",1740700274260,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-35,toolbox,,Bilinguals_group1
37,1740700275043,"27/02/2025, 23:51:15",1740700274260,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-36,were,,Bilinguals_group1
38,1740700275043,"27/02/2025, 23:51:15",1740700274260,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-37,and,,Bilinguals_group1
39,1740700275043,"27/02/2025, 23:51:15",1740700274260,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-38,used,,Bilinguals_group1
40,1740700275043,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-39,and,,Bilinguals_group1
41,1740700275043,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-40,paint,,Bilinguals_group1
42,1740700275043,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-41,cave,,Bilinguals_group1
43,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-42,in,,Bilinguals_group1
44,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-43,around,,Bilinguals_group1
45,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-44,thing,,Bilinguals_group1
46,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-45,people,,Bilinguals_group1
47,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-46,and,,Bilinguals_group1
48,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-47,nicely,,Bilinguals_group1
49,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-48,made,,Bilinguals_group1
50,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-49,and,,Bilinguals_group1
51,1740700275165,"27/02/2025, 23:51:15",1740700274261,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,cloze-input-50,and,,Bilinguals_group1
52,1740700275165,"27/02/2025, 23:51:15",1740700274262,-5,"27/02/2025, 18:51:14",127065,6,questionnaire-g515,,43908128,12791573,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1.1,1440x900,1440x820,,ClozeTask_EN,3,Biling,No,END QUESTIONNAIRE,238118,,Bilinguals_group1
﻿1,1740705972464,"28/02/2025, 01:26:12",1740705972311,-5,"27/02/2025, 20:26:12",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,BEGIN QUESTIONNAIRE,,,Bilinguals_group1
2,1740706792409,"28/02/2025, 01:39:52",1740706791875,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-1,His,,Bilinguals_group1
3,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-2,strength,,Bilinguals_group1
4,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-3,to,,Bilinguals_group1
5,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-4,he,,Bilinguals_group1
6,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-5,on,,Bilinguals_group1
7,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-6,been,,Bilinguals_group1
8,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-7,tools,,Bilinguals_group1
9,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-8,all,,Bilinguals_group1
10,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-9,which,,Bilinguals_group1
11,1740706792560,"28/02/2025, 01:39:52",1740706791876,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-10,sections,,Bilinguals_group1
12,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-11,of,,Bilinguals_group1
13,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-12,X,,Bilinguals_group1
14,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-13,gathering,,Bilinguals_group1
15,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-14,and,,Bilinguals_group1
16,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-15,times,,Bilinguals_group1
17,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-16,the,,Bilinguals_group1
18,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-17,the,,Bilinguals_group1
19,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-18,the,,Bilinguals_group1
20,1740706792560,"28/02/2025, 01:39:52",1740706791877,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-19,X,,Bilinguals_group1
21,1740706792560,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-20,tool,,Bilinguals_group1
22,1740706792560,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-21,look,,Bilinguals_group1
23,1740706792700,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-22,bone,,Bilinguals_group1
24,1740706792700,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-23,small,,Bilinguals_group1
25,1740706792700,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-24,a,,Bilinguals_group1
26,1740706792700,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-25,meat,,Bilinguals_group1
27,1740706792700,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-26,The,,Bilinguals_group1
28,1740706792700,"28/02/2025, 01:39:52",1740706791878,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-27,it,,Bilinguals_group1
29,1740706792700,"28/02/2025, 01:39:52",1740706791879,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-28,men,,Bilinguals_group1
30,1740706792700,"28/02/2025, 01:39:52",1740706791879,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-29,sharp,,Bilinguals_group1
31,1740706792700,"28/02/2025, 01:39:52",1740706791879,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-30,stick,,Bilinguals_group1
32,1740706792700,"28/02/2025, 01:39:52",1740706791879,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-31,X,,Bilinguals_group1
33,1740706792700,"28/02/2025, 01:39:52",1740706791880,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-32,very,,Bilinguals_group1
34,1740706792700,"28/02/2025, 01:39:52",1740706791880,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-33,that,,Bilinguals_group1
35,1740706792700,"28/02/2025, 01:39:52",1740706791880,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-34,tools,,Bilinguals_group1
36,1740706792700,"28/02/2025, 01:39:52",1740706791881,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-35,history,,Bilinguals_group1
37,1740706792700,"28/02/2025, 01:39:52",1740706791881,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-36,have,,Bilinguals_group1
38,1740706792700,"28/02/2025, 01:39:52",1740706791882,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-37,only,,Bilinguals_group1
39,1740706792700,"28/02/2025, 01:39:52",1740706791882,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-38,would,,Bilinguals_group1
40,1740706792700,"28/02/2025, 01:39:52",1740706791882,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-39,and,,Bilinguals_group1
41,1740706792700,"28/02/2025, 01:39:52",1740706791882,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-40,paint,,Bilinguals_group1
42,1740706792700,"28/02/2025, 01:39:52",1740706791882,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-41,cave,,Bilinguals_group1
43,1740706792839,"28/02/2025, 01:39:52",1740706791883,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-42,During,,Bilinguals_group1
44,1740706792839,"28/02/2025, 01:39:52",1740706791883,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-43,large,,Bilinguals_group1
45,1740706792839,"28/02/2025, 01:39:52",1740706791883,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-44,home,,Bilinguals_group1
46,1740706792839,"28/02/2025, 01:39:52",1740706791884,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-45,men,,Bilinguals_group1
47,1740706792839,"28/02/2025, 01:39:52",1740706791884,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-46,X,,Bilinguals_group1
48,1740706792839,"28/02/2025, 01:39:52",1740706791884,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-47,baskets,,Bilinguals_group1
49,1740706792839,"28/02/2025, 01:39:52",1740706791884,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-48,started,,Bilinguals_group1
50,1740706792839,"28/02/2025, 01:39:52",1740706791884,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-49,or,,Bilinguals_group1
51,1740706792839,"28/02/2025, 01:39:52",1740706791885,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,cloze-input-50,wood,,Bilinguals_group1
52,1740706792839,"28/02/2025, 01:39:52",1740706791886,-5,"27/02/2025, 20:39:51",127065,6,questionnaire-g515,,43909812,12791972,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x812,,ClozeTask_EN,3,Biling,No,END QUESTIONNAIRE,819575,,Bilinguals_group1
﻿1,1740794076161,"01/03/2025, 01:54:36",1740794077805,-5,"28/02/2025, 20:54:37",127065,6,questionnaire-g515,,43936440,12801489,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1280x800,1272x674,,ClozeTask_EN,3,Biling,No,BEGIN QUESTIONNAIRE,,,Bilinguals_group2
2,1740795552934,"01/03/2025, 02:19:12",1740795554617,-5,"28/02/2025, 21:19:14",127065,6,questionnaire-g515,,43936440,12801489,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-1,Humains,,Bilinguals_group2
3,1740795553922,"01/03/2025, 02:19:13",1740795554619,-5,"28/02/2025, 21:19:14",127065,6,questionnaire-g515,,43936440,12801489,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-2,inteligence,,Bilinguals_group2
4,1740795553922,"01/03/2025, 02:19:13",1740795554620,-5,"28/02/2025, 21:19:14",127065,6,questionnaire-g515,,43936440,12801489,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 133.0.0.0,1280x800,1257x674,,ClozeTask_EN,3,Biling,No,cloze-input-3,to,,Bilinguals_group2
